Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,4,0,2,Export,699,India,IND,757,Switzerland,CHE,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,1000,,1000,,2676,,,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,764,Thailand,THA,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,19753,,19753,,40526,,,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,764,Thailand,THA,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,319315,,319315,,492598,,,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,784,United Arab Emirates,ARE,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,20995,,20995,,143980,,,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,150392,,150392,,525851,,,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,826,United Kingdom,GBR,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,30401,,30401,,309066,,,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,826,United Kingdom,GBR,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,352932,,352932,,1584409,,,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,842,USA,USA,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,159948,,159948,,614767,,,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,842,USA,USA,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,755186,,755186,,5587027,,,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,899,"Areas, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",8,Weight in kilograms,,,2300,,2300,,2618,,,0
