Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,56000,,103138,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,26511,,134536,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,500,,2373,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27013,,141125,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4639999,,10547047,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,12,Algeria,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10080,,25201,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,56,Belgium,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,18760,,63015,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,125000,,305406,,,0
HS,2014,201402,February 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,125000,,340868,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,589755,,1150086,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,368,,14369,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,152,Chile,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,23,,836,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,616,Poland,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,5497,,57316,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,559000,,968395,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,650,,5112,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1767,,11014,,,0
HS,2014,201403,March 2014,4,0,1,Imports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,22450,,93044,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,87283,,551032,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,21320,,81978,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,189000,,531849,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,23420,,30547,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10600,,72527,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1108,,7805,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,620,Portugal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,25000,,135514,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,634,Qatar,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,108,,654,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,336000,,677843,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,682,Saudi Arabia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,24710,,25978,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,200000,,605222,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3130,,21084,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2901,,17761,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,18000,,54988,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,36978,,239019,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2382206,,4843059,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,400,Jordan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1139,,5536,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,408,Dem. People's Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,72000,,138481,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,48380,,126145,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,416000,,881688,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,208000,,349873,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1181,,10980,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,480,Mauritius,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,7615,,27491,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1266010,,3291016,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,512,Oman,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6320,,7319,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,59550,,44704,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,5698442,,13567998,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,250000,,778988,,,0
HS,2014,201403,March 2014,4,0,2,Exports,699,India,,124,Canada,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,483,,8918,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,528,Netherlands,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,601,,3611,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,614504,,1202488,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,582460,,1027948,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6628,,64271,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1916,,12012,,,0
HS,2014,201405,May 2014,4,0,1,Imports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,22899,,94646,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,56000,,86950,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,81000,,242564,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,80187,,665524,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,16171,,63274,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10000,,72713,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,97420,,163091,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,757,Switzerland,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,400,,1254,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10,,17,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3458163,,7631937,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,12,Algeria,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,24000,,60337,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,200000,,619241,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,495,,5326,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1400,,3275,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,376,Israel,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,13000,,60540,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,702,,7408,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2119440,,4066687,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,400,Jordan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,634,,3752,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,144000,,351541,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,96000,,148682,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27000,,44080,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,110,,1147,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,430703,,902261,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,512,Oman,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,12950,,17863,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,46541,,44408,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,528,Netherlands,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,100,,1121,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2763,,38235,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,208,Denmark,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10652,,168940,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,482960,,869911,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,22899,,94000,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,616,Poland,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,5673,,80938,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,525047,,1253145,,,0
HS,2014,201408,August 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,736980,,1309549,,,0
HS,2014,201408,August 2014,4,0,1,Imports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,23400,,65571,,,0
HS,2014,201408,August 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,761226,,1380394,,,0
HS,2014,201408,August 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,846,,5274,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,20209,,100489,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1519099,,3790002,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,12,Algeria,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,9700,,22381,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,50000,,81628,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,9755,,29126,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,420,,1474,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,376,Israel,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,12000,,61224,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,8710,,45914,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,317000,,558253,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,400,Jordan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,515,,2541,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,71340,,73675,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,51000,,145822,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,600,,4717,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,553000,,1565053,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,65575,,55217,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,81000,,175956,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,108000,,316072,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,32478,,302576,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,103160,,156366,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,337,,2499,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4500,,14022,,,0
HS,2014,201408,August 2014,4,0,2,Exports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,19800,,75000,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,784852,,1540567,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,72,,1196,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,208,Denmark,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10014,,133521,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,5860,,10747,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6139,,84117,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,528,Netherlands,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,254,,2087,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,579,Norway,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,22,,427,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,762396,,1308143,,,0
HS,2014,201409,September 2014,4,0,1,Imports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,95,,330,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3518,,11496,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27500,,41173,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,31780,,151387,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27830,,24234,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,634,Qatar,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,89,,446,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,514000,,1118913,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,108000,,318737,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,19533,,72676,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,58484,,353548,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,72380,,213932,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,50000,,163175,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1333,,11638,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,480,Mauritius,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,10345,,37281,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,637000,,1652728,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,512,Oman,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6384,,4991,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,86728,,78960,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,30994,,197030,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1640,,8125,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,18339,,56425,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1947600,,3466352,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3853477,,8544138,,,0
